S No.,Date,App Name,Usage (in Seconds),Launch Count,is Monitoring,is SystemApp,Package Name
781,2022/07/16,Paytm,124,9,Yes,No,net.one97.paytm
782,2022/07/16,One UI Home,1627,195,No,Yes,com.sec.android.app.launcher
783,2022/07/15,One UI Home,1929,357,No,Yes,com.sec.android.app.launcher
784,2022/07/15,Chrome,2894,43,Yes,No,com.android.chrome
785,2022/07/15,Relevel,3,1,Yes,No,com.relevel
786,2022/07/16,Chrome,692,10,Yes,No,com.android.chrome
787,2022/07/16,Cricbuzz,462,11,Yes,No,com.cricbuzz.android
788,2022/07/15,Cricbuzz,330,9,Yes,No,com.cricbuzz.android
789,2022/07/15,Google Play services,16,3,No,Yes,com.google.android.gms
790,2022/07/16,Files,4,3,No,Yes,com.google.android.documentsui
791,2022/07/16,LinkedIn,830,8,Yes,No,com.linkedin.android
792,2022/07/15,Wallpaper and style,25,3,No,Yes,com.samsung.android.app.dressroom
793,2022/07/15,LinkedIn,530,1,Yes,No,com.linkedin.android
794,2022/07/15,Find My Device,42,2,Yes,No,com.google.android.apps.adm
795,2022/07/15,Separate app sound,24,1,No,Yes,com.samsung.android.setting.multisound
796,2022/07/15,Settings Suggestions,40,11,No,Yes,com.android.settings.intelligence
797,2022/07/15,WAMR,1,1,Yes,No,com.drilens.wamr
798,2022/07/15,Call settings,25,1,No,Yes,com.samsung.android.app.telephonyui
799,2022/07/15,Telegram,124,9,Yes,No,org.telegram.messenger
800,2022/07/15,Video Player,2519,10,No,Yes,com.samsung.android.video
801,2022/07/16,Telegram,85,1,Yes,No,org.telegram.messenger
802,2022/07/15,Sunrise,159,7,Yes,No,mobi.lockdown.sunrise
803,2022/07/15,Camera,102,9,Yes,No,com.sec.android.app.camera
804,2022/07/16,Camera,109,7,Yes,No,com.sec.android.app.camera
805,2022/07/15,Maps,148,4,Yes,No,com.google.android.apps.maps
806,2022/07/15,YouTube Music,149,6,Yes,No,com.vanced.android.apps.youtube.music
807,2022/07/16,RailYatri,4,1,Yes,No,com.railyatri.in.mobile
808,2022/07/15,RailYatri,926,12,Yes,No,com.railyatri.in.mobile
809,2022/07/15,Accessibility,270,8,Yes,No,com.samsung.accessibility
810,2022/07/15,Apps,10,1,No,Yes,com.samsung.android.app.appsedge
811,2022/07/16,Maps,1088,17,Yes,No,com.google.android.apps.maps
812,2022/07/16,Phone calls,0,1,No,Yes,com.android.server.telecom
813,2022/07/16,Messages,3,1,Yes,No,com.samsung.android.messaging
814,2022/07/15,Settings,550,51,Yes,No,com.android.settings
815,2022/07/16,Settings,125,11,Yes,No,com.android.settings
816,2022/07/15,Samsung capture,18,3,No,Yes,com.samsung.android.app.smartcapture
817,2022/07/16,Gmail,47,1,Yes,No,com.google.android.gm
818,2022/07/15,Gmail,52,1,Yes,No,com.google.android.gm
819,2022/07/15,Clock,17,3,Yes,No,com.sec.android.app.clockpackage
820,2022/07/16,WhatsApp,1899,51,Yes,No,com.whatsapp
821,2022/07/15,WhatsApp,2994,67,Yes,No,com.whatsapp
822,2022/07/16,YouTube Vanced,29,1,Yes,No,com.vanced.android.youtube
823,2022/07/15,YouTube Vanced,1184,2,Yes,No,com.vanced.android.youtube
824,2022/07/15,SoundAlive,23,5,No,Yes,com.sec.android.app.soundalive
825,2022/07/15,Galaxy Themes,16,1,No,Yes,com.samsung.android.themestore
826,2022/07/16,Xodo Docs,251,16,Yes,No,com.xodo.pdf.reader
827,2022/07/15,Xodo Docs,1761,19,Yes,No,com.xodo.pdf.reader
828,2022/07/15,Finder,43,12,Yes,No,com.samsung.android.app.galaxyfinder
829,2022/07/16,Finder,47,6,Yes,No,com.samsung.android.app.galaxyfinder
830,2022/07/15,Speech Services by Google,0,2,No,Yes,com.google.android.tts
831,2022/07/15,Photo Editor,122,1,No,Yes,com.sec.android.mimage.photoretouching
832,2022/07/16,Drive,0,2,Yes,No,com.google.android.apps.docs
833,2022/07/15,Samsung text-to-speech engine,5,2,No,Yes,com.samsung.SMT
834,2022/07/15,Adapt sound,2,1,No,Yes,com.sec.hearingadjust
835,2022/07/15,Keep notes,1,1,Yes,No,com.google.android.keep
836,2022/07/15,Truecaller,14,1,Yes,No,com.truecaller
837,2022/07/16,AccuBattery,48,1,Yes,No,com.digibites.accubattery
838,2022/07/15,AccuBattery,100,8,Yes,No,com.digibites.accubattery
839,2022/07/16,GPay,255,12,Yes,No,com.google.android.apps.nbu.paisa.user
840,2022/07/16,Contacts,21,2,Yes,No,com.samsung.android.app.contacts
841,2022/07/15,GPay,69,2,Yes,No,com.google.android.apps.nbu.paisa.user
842,2022/07/15,System UI,40,2,No,Yes,com.android.systemui
843,2022/07/15,Android System Intelligence,18,1,No,Yes,com.google.android.as
844,2022/07/16,Package installer,1,1,No,Yes,com.google.android.packageinstaller
845,2022/07/16,Rapido,1235,24,Yes,No,com.rapido.passenger
846,2022/07/15,Call,378,16,Yes,No,com.samsung.android.incallui
847,2022/07/16,Call,4017,31,Yes,No,com.samsung.android.incallui
848,2022/07/16,Google,31,2,Yes,No,com.google.android.googlequicksearchbox
849,2022/07/15,Google,71,7,Yes,No,com.google.android.googlequicksearchbox
850,2022/07/15,Rapido,96,2,Yes,No,com.rapido.passenger
851,2022/07/15,Where is my Train,2567,77,Yes,No,com.whereismytrain.android
852,2022/07/16,Where is my Train,269,15,Yes,No,com.whereismytrain.android
853,2022/07/15,Permission controller,16,7,No,Yes,com.google.android.permissioncontroller
854,2022/07/16,Permission controller,3,4,No,Yes,com.google.android.permissioncontroller
855,2022/07/16,Android System,35,7,No,Yes,android
856,2022/07/15,Android System,1,1,No,Yes,android
857,2022/07/15,Uber,69,1,Yes,No,com.ubercab
858,2022/07/16,Uber,58,1,Yes,No,com.ubercab
859,2022/07/16,Twitter,2875,25,Yes,No,com.twitter.android
860,2022/07/15,Twitter,2021,38,Yes,No,com.twitter.android
861,2022/07/16,Phone,228,31,Yes,No,com.samsung.android.dialer
862,2022/07/15,Phone,37,3,Yes,No,com.samsung.android.dialer
863,2022/07/15,Device care,130,4,Yes,No,com.samsung.android.lool
864,2022/07/15,MyJio,324,7,Yes,No,com.jio.myjio
865,2022/07/15,Google Play Store,269,9,Yes,No,com.android.vending
866,2022/07/15,Gallery,916,14,Yes,No,com.sec.android.gallery3d
867,2022/07/16,Gallery,61,4,Yes,No,com.sec.android.gallery3d
868,2022/07/18,Xodo Docs,217,7,Yes,No,com.xodo.pdf.reader
869,2022/07/18,My Files,143,3,Yes,No,com.sec.android.app.myfiles
870,2022/07/18,Relevel,149,4,Yes,No,com.relevel
871,2022/07/17,Photo Editor,205,1,No,Yes,com.sec.android.mimage.photoretouching
872,2022/07/18,Drive,54,2,Yes,No,com.google.android.apps.docs
873,2022/07/17,JioCloud,412,4,Yes,No,jio.cloud.drive
874,2022/07/18,Truecaller,25,2,Yes,No,com.truecaller
875,2022/07/17,Paytm,83,8,Yes,No,net.one97.paytm
876,2022/07/18,One UI Home,1016,151,No,Yes,com.sec.android.app.launcher
877,2022/07/18,Cricbuzz,766,10,Yes,No,com.cricbuzz.android
878,2022/07/17,One UI Home,878,126,No,Yes,com.sec.android.app.launcher
879,2022/07/18,Paytm,28,3,Yes,No,net.one97.paytm
880,2022/07/18,Files by Google,60,3,Yes,No,com.google.android.apps.nbu.files
881,2022/07/17,Chrome,1574,27,Yes,No,com.android.chrome
882,2022/07/18,AccuBattery,119,2,Yes,No,com.digibites.accubattery
883,2022/07/17,Cricbuzz,1169,17,Yes,No,com.cricbuzz.android
884,2022/07/18,Chrome,2314,25,Yes,No,com.android.chrome
885,2022/07/17,Finder,19,6,Yes,No,com.samsung.android.app.galaxyfinder
886,2022/07/18,Keep notes,216,10,Yes,No,com.google.android.keep
887,2022/07/18,Finder,36,12,Yes,No,com.samsung.android.app.galaxyfinder
888,2022/07/17,Google Play services,2,1,No,Yes,com.google.android.gms
889,2022/07/17,AccuBattery,25,1,Yes,No,com.digibites.accubattery
890,2022/07/18,GPay,483,8,Yes,No,com.google.android.apps.nbu.paisa.user
891,2022/07/17,GPay,89,5,Yes,No,com.google.android.apps.nbu.paisa.user
892,2022/07/17,Contacts,28,1,Yes,No,com.samsung.android.app.contacts
893,2022/07/18,Naukri.com,23,2,Yes,No,naukriApp.appModules.login
894,2022/07/17,Camera,56,4,Yes,No,com.sec.android.app.camera
895,2022/07/17,Call,716,3,Yes,No,com.samsung.android.incallui
896,2022/07/17,Package installer,10,2,No,Yes,com.google.android.packageinstaller
897,2022/07/18,Call,11096,24,Yes,No,com.samsung.android.incallui
898,2022/07/18,Camera,4,1,Yes,No,com.sec.android.app.camera
899,2022/07/18,Rapido,25,2,Yes,No,com.rapido.passenger
900,2022/07/17,Rapido,0,1,Yes,No,com.rapido.passenger
901,2022/07/18,YouTube Vanced,77,2,Yes,No,com.vanced.android.youtube
902,2022/07/18,Telegram,124,4,Yes,No,org.telegram.messenger
903,2022/07/17,Telegram,39,2,Yes,No,org.telegram.messenger
904,2022/07/17,Sunrise,91,1,Yes,No,mobi.lockdown.sunrise
905,2022/07/18,Sunrise,90,2,Yes,No,mobi.lockdown.sunrise
906,2022/07/17,Language Curry,696,5,Yes,No,com.languagecurry
907,2022/07/18,Google,9,2,Yes,No,com.google.android.googlequicksearchbox
908,2022/07/18,Where is my Train,4,1,Yes,No,com.whereismytrain.android
909,2022/07/17,Permission controller,3,2,No,Yes,com.google.android.permissioncontroller
910,2022/07/18,Maps,5,2,Yes,No,com.google.android.apps.maps
911,2022/07/18,Android System,8,3,No,Yes,android
912,2022/07/17,Android System,5,2,No,Yes,android
913,2022/07/18,Messages,11,3,Yes,No,com.samsung.android.messaging
914,2022/07/17,Settings,34,9,Yes,No,com.android.settings
915,2022/07/18,Settings,25,5,Yes,No,com.android.settings
916,2022/07/18,Gmail,49,4,Yes,No,com.google.android.gm
917,2022/07/17,Gmail,7,1,Yes,No,com.google.android.gm
918,2022/07/18,Uber,119,3,Yes,No,com.ubercab
919,2022/07/17,YourHour,50,3,Yes,No,com.mindefy.phoneaddiction.mobilepe
920,2022/07/17,Pikashow,3671,21,Yes,No,com.offshore.pikachu
921,2022/07/18,Twitter,1407,17,Yes,No,com.twitter.android
922,2022/07/17,Twitter,1758,25,Yes,No,com.twitter.android
923,2022/07/18,Phone,148,16,Yes,No,com.samsung.android.dialer
924,2022/07/17,Phone,10,5,Yes,No,com.samsung.android.dialer
925,2022/07/18,Google Play Store,36,2,Yes,No,com.android.vending
926,2022/07/17,Google Play Store,84,4,Yes,No,com.android.vending
927,2022/07/18,WhatsApp,932,26,Yes,No,com.whatsapp
928,2022/07/17,WhatsApp,790,20,Yes,No,com.whatsapp
929,2022/07/17,YouTube Vanced,2285,5,Yes,No,com.vanced.android.youtube
930,2022/07/17,Gallery,83,6,Yes,No,com.sec.android.gallery3d
931,2022/07/19,Call,3323,23,Yes,No,com.samsung.android.incallui
932,2022/07/19,YouTube Vanced,65,2,Yes,No,com.vanced.android.youtube
933,2022/07/19,Telegram,21,1,Yes,No,org.telegram.messenger
934,2022/07/19,Permission controller,2,2,No,Yes,com.google.android.permissioncontroller
935,2022/07/19,Xodo Docs,307,7,Yes,No,com.xodo.pdf.reader
936,2022/07/19,Android System Intelligence,15,1,No,Yes,com.google.android.as
937,2022/07/19,YouTube Music,33,3,Yes,No,com.vanced.android.apps.youtube.music
938,2022/07/19,Calculator,9,1,Yes,No,com.sec.android.app.popupcalculator
939,2022/07/19,Relevel,98,4,Yes,No,com.relevel
940,2022/07/19,The Hindu ePaper,30,2,Yes,No,com.epaper.thehindu.android
941,2022/07/19,One UI Home,949,127,No,Yes,com.sec.android.app.launcher
942,2022/07/19,Cricbuzz,830,13,Yes,No,com.cricbuzz.android
943,2022/07/19,Android System,2,3,No,Yes,android
944,2022/07/19,Truecaller,20,2,Yes,No,com.truecaller
945,2022/07/19,Messages,52,2,Yes,No,com.samsung.android.messaging
946,2022/07/19,Paytm,42,6,Yes,No,net.one97.paytm
947,2022/07/19,Settings,58,11,Yes,No,com.android.settings
948,2022/07/19,Samsung capture,11,1,No,Yes,com.samsung.android.app.smartcapture
949,2022/07/19,AccuBattery,159,6,Yes,No,com.digibites.accubattery
950,2022/07/19,Finder,18,6,Yes,No,com.samsung.android.app.galaxyfinder
951,2022/07/19,Chrome,739,13,Yes,No,com.android.chrome
952,2022/07/19,YourHour,24,1,Yes,No,com.mindefy.phoneaddiction.mobilepe
953,2022/07/19,Gmail,87,2,Yes,No,com.google.android.gm
954,2022/07/19,Phone,174,20,Yes,No,com.samsung.android.dialer
955,2022/07/19,Gallery,5,1,Yes,No,com.sec.android.gallery3d
956,2022/07/19,GPay,249,12,Yes,No,com.google.android.apps.nbu.paisa.user
957,2022/07/19,MyJio,4,1,Yes,No,com.jio.myjio
958,2022/07/19,Google Play services,1,1,No,Yes,com.google.android.gms
959,2022/07/19,Contacts,11,1,Yes,No,com.samsung.android.app.contacts
960,2022/07/19,Files,8,4,No,Yes,com.google.android.documentsui
961,2022/07/19,Twitter,2133,21,Yes,No,com.twitter.android
962,2022/07/19,WhatsApp,698,20,Yes,No,com.whatsapp
963,2022/07/19,Naukri.com,338,4,Yes,No,naukriApp.appModules.login
964,2022/07/21,MyJio,291,4,Yes,No,com.jio.myjio
965,2022/07/20,MyJio,2,2,Yes,No,com.jio.myjio
966,2022/07/20,Physics Wallah,72,1,Yes,No,xyz.penpencil.physicswala
967,2022/07/20,YourHour,34,2,Yes,No,com.mindefy.phoneaddiction.mobilepe
968,2022/07/20,Gallery,16,5,Yes,No,com.sec.android.gallery3d
969,2022/07/21,Cricbuzz,256,6,Yes,No,com.cricbuzz.android
970,2022/07/20,Settings,14,4,Yes,No,com.android.settings
971,2022/07/20,Relevel,157,3,Yes,No,com.relevel
972,2022/07/21,GPay,198,7,Yes,No,com.google.android.apps.nbu.paisa.user
973,2022/07/20,GPay,36,1,Yes,No,com.google.android.apps.nbu.paisa.user
974,2022/07/21,Settings,3,2,Yes,No,com.android.settings
975,2022/07/21,Relevel,66,1,Yes,No,com.relevel
976,2022/07/21,WhatsApp,462,13,Yes,No,com.whatsapp
977,2022/07/20,WhatsApp,725,19,Yes,No,com.whatsapp
978,2022/07/20,Naukri.com,3,1,Yes,No,naukriApp.appModules.login
979,2022/07/21,Gallery,28,3,Yes,No,com.sec.android.gallery3d
980,2022/07/21,One UI Home,776,142,No,Yes,com.sec.android.app.launcher
981,2022/07/20,One UI Home,582,106,No,Yes,com.sec.android.app.launcher
982,2022/07/20,PrepLadder,127,1,Yes,No,com.prepladder.learningapp
983,2022/07/21,Xodo Docs,40,1,Yes,No,com.xodo.pdf.reader
984,2022/07/20,Xodo Docs,44,3,Yes,No,com.xodo.pdf.reader
985,2022/07/21,Video Player,9159,4,No,Yes,com.samsung.android.video
986,2022/07/21,1DM,3,1,Yes,No,idm.internet.download.manager
987,2022/07/21,Google Play services,9,2,No,Yes,com.google.android.gms
988,2022/07/20,Chrome,1370,18,Yes,No,com.android.chrome
989,2022/07/21,Sunrise,9,1,Yes,No,mobi.lockdown.sunrise
990,2022/07/20,Cricbuzz,588,6,Yes,No,com.cricbuzz.android
991,2022/07/21,Chrome,662,17,Yes,No,com.android.chrome
992,2022/07/20,Finder,2,1,Yes,No,com.samsung.android.app.galaxyfinder
993,2022/07/21,Google,42,3,Yes,No,com.google.android.googlequicksearchbox
994,2022/07/21,Finder,34,13,Yes,No,com.samsung.android.app.galaxyfinder
995,2022/07/20,Paytm,191,8,Yes,No,net.one97.paytm
996,2022/07/20,Truecaller,88,3,Yes,No,com.truecaller
997,2022/07/20,Gmail,136,5,Yes,No,com.google.android.gm
998,2022/07/21,Keep notes,34,2,Yes,No,com.google.android.keep
999,2022/07/21,Android System,3,1,No,Yes,android
1000,2022/07/20,Android System,2,1,No,Yes,android
1001,2022/07/21,Google Play Store,73,3,Yes,No,com.android.vending
1002,2022/07/21,AccuBattery,57,2,Yes,No,com.digibites.accubattery
1003,2022/07/20,YouTube Vanced,1208,8,Yes,No,com.vanced.android.youtube
1004,2022/07/21,Package installer,13,1,No,Yes,com.google.android.packageinstaller
1005,2022/07/21,YouTube Vanced,2277,8,Yes,No,com.vanced.android.youtube
1006,2022/07/21,Pikashow,71,6,Yes,No,com.offshore.pikachu
1007,2022/07/21,Phone,44,5,Yes,No,com.samsung.android.dialer
1008,2022/07/20,LinkedIn,758,1,Yes,No,com.linkedin.android
1009,2022/07/20,Phone,37,8,Yes,No,com.samsung.android.dialer
1010,2022/07/20,Camera,30,5,Yes,No,com.sec.android.app.camera
1011,2022/07/21,Camera,3,2,Yes,No,com.sec.android.app.camera
1012,2022/07/21,Language Curry,178,1,Yes,No,com.languagecurry
1013,2022/07/20,WAMR,12,1,Yes,No,com.drilens.wamr
1014,2022/07/21,Swiggy,168,7,Yes,No,in.swiggy.android
1015,2022/07/21,WAMR,15,2,Yes,No,com.drilens.wamr
1016,2022/07/21,Twitter,1152,12,Yes,No,com.twitter.android
1017,2022/07/20,Twitter,852,13,Yes,No,com.twitter.android
1018,2022/07/21,Gboard,0,4,Yes,No,com.google.android.inputmethod.latin
1019,2022/07/21,Permission controller,1,3,No,Yes,com.google.android.permissioncontroller
1020,2022/07/21,Maps,1214,22,Yes,No,com.google.android.apps.maps
1021,2022/07/20,Call,147,12,Yes,No,com.samsung.android.incallui
1022,2022/07/20,Messages,137,6,Yes,No,com.samsung.android.messaging
1023,2022/07/21,Call,2425,9,Yes,No,com.samsung.android.incallui
1024,2022/07/21,Messages,930,29,Yes,No,com.samsung.android.messaging
1025,2022/07/22,YourHour,463,17,Yes,No,com.mindefy.phoneaddiction.mobilepe
1026,2022/07/22,Uber,146,1,Yes,No,com.ubercab
1027,2022/07/22,Gmail,21,3,Yes,No,com.google.android.gm
1028,2022/07/22,Cricbuzz,821,12,Yes,No,com.cricbuzz.android
1029,2022/07/22,Android System,7,2,No,Yes,android
1030,2022/07/22,GPay,33,1,Yes,No,com.google.android.apps.nbu.paisa.user
1031,2022/07/22,Settings,36,6,Yes,No,com.android.settings
1032,2022/07/22,Samsung capture,10,1,No,Yes,com.samsung.android.app.smartcapture
1033,2022/07/22,WhatsApp,1526,32,Yes,No,com.whatsapp
1034,2022/07/22,AccuBattery,7,2,Yes,No,com.digibites.accubattery
1035,2022/07/22,Naukri.com,42,1,Yes,No,naukriApp.appModules.login
1036,2022/07/22,Clock,90,2,Yes,No,com.sec.android.app.clockpackage
1037,2022/07/22,Gallery,17,3,Yes,No,com.sec.android.gallery3d
1038,2022/07/22,Phone,52,8,Yes,No,com.samsung.android.dialer
1039,2022/07/22,One UI Home,778,122,No,Yes,com.sec.android.app.launcher
1040,2022/07/22,Contacts,2,1,Yes,No,com.samsung.android.app.contacts
1041,2022/07/22,Photos,90,2,Yes,No,com.google.android.apps.photos
1042,2022/07/22,Google Play Store,148,8,Yes,No,com.android.vending
1043,2022/07/22,reader (Uninstalled),31,3,Yes,No,csv.file.reader
1044,2022/07/22,WAMR,32,1,Yes,No,com.drilens.wamr
1045,2022/07/22,Package installer,16,3,No,Yes,com.google.android.packageinstaller
1046,2022/07/22,android (Uninstalled),33,1,Yes,No,com.colivecustomerapp.android
1047,2022/07/22,Rapido,97,2,Yes,No,com.rapido.passenger
1048,2022/07/22,Camera,102,6,Yes,No,com.sec.android.app.camera
1049,2022/07/22,Sunrise,56,1,Yes,No,mobi.lockdown.sunrise
1050,2022/07/22,Telegram,185,5,Yes,No,org.telegram.messenger
1051,2022/07/22,OYO,547,4,Yes,No,com.oyo.consumer
1052,2022/07/22,Files,9,4,No,Yes,com.google.android.documentsui
1053,2022/07/22,Twitter,1013,7,Yes,No,com.twitter.android
1054,2022/07/22,Permission controller,7,6,No,Yes,com.google.android.permissioncontroller
1055,2022/07/22,Finder,30,8,Yes,No,com.samsung.android.app.galaxyfinder
1056,2022/07/22,Maps,1071,28,Yes,No,com.google.android.apps.maps
1057,2022/07/22,Chrome,697,12,Yes,No,com.android.chrome
1058,2022/07/22,Google,113,3,Yes,No,com.google.android.googlequicksearchbox
1059,2022/07/22,Call,1749,5,Yes,No,com.samsung.android.incallui
1060,2022/07/22,Messages,3,1,Yes,No,com.samsung.android.messaging
1061,2022/07/23,YourHour,55,2,Yes,No,com.mindefy.phoneaddiction.mobilepe
1062,2022/07/23,Gmail,166,6,Yes,No,com.google.android.gm
1063,2022/07/23,Cricbuzz,1245,19,Yes,No,com.cricbuzz.android
1064,2022/07/23,Relevel,148,1,Yes,No,com.relevel
1065,2022/07/23,GPay,26,1,Yes,No,com.google.android.apps.nbu.paisa.user
1066,2022/07/23,Samsung Notes,46,2,Yes,No,com.samsung.android.app.notes
1067,2022/07/23,Samsung capture,4,1,No,Yes,com.samsung.android.app.smartcapture
1068,2022/07/23,Settings,4,1,Yes,No,com.android.settings
1069,2022/07/23,WhatsApp,741,16,Yes,No,com.whatsapp
1070,2022/07/23,Naukri.com,365,2,Yes,No,naukriApp.appModules.login
1071,2022/07/23,Clock,52,3,Yes,No,com.sec.android.app.clockpackage
1072,2022/07/23,Phone,26,3,Yes,No,com.samsung.android.dialer
1073,2022/07/23,One UI Home,838,107,No,Yes,com.sec.android.app.launcher
1074,2022/07/23,YouTube Vanced,426,3,Yes,No,com.vanced.android.youtube
1075,2022/07/23,Photos,56,1,Yes,No,com.google.android.apps.photos
1076,2022/07/23,Galaxy Store,2,1,Yes,No,com.sec.android.app.samsungapps
1077,2022/07/23,Xodo Docs,88,3,Yes,No,com.xodo.pdf.reader
1078,2022/07/23,StepSetGo,614,5,Yes,No,com.pepkit.ssg
1079,2022/07/23,Camera,139,2,Yes,No,com.sec.android.app.camera
1080,2022/07/23,Twitter,1284,24,Yes,No,com.twitter.android
1081,2022/07/23,Maps,84,1,Yes,No,com.google.android.apps.maps
1082,2022/07/23,Google,33,1,Yes,No,com.google.android.googlequicksearchbox
1083,2022/07/23,Finder,23,3,Yes,No,com.samsung.android.app.galaxyfinder
1084,2022/07/23,Chrome,2518,12,Yes,No,com.android.chrome
1085,2022/07/23,Translate,284,14,Yes,No,com.google.android.apps.translate
1086,2022/07/23,Truecaller,2,1,Yes,No,com.truecaller
1087,2022/07/23,Call,985,5,Yes,No,com.samsung.android.incallui
1088,2022/07/24,Settings,7,3,Yes,No,com.android.settings
1089,2022/07/24,Uber,2,1,Yes,No,com.ubercab
1090,2022/07/24,Gmail,52,5,Yes,No,com.google.android.gm
1091,2022/07/24,Android System,0,1,No,Yes,android
1092,2022/07/24,Cricbuzz,1094,19,Yes,No,com.cricbuzz.android
1093,2022/07/24,GPay,21,1,Yes,No,com.google.android.apps.nbu.paisa.user
1094,2022/07/24,YourHour,95,4,Yes,No,com.mindefy.phoneaddiction.mobilepe
1095,2022/07/24,Samsung capture,9,1,No,Yes,com.samsung.android.app.smartcapture
1096,2022/07/24,AccuBattery,16,1,Yes,No,com.digibites.accubattery
1097,2022/07/24,Twitter,3046,26,Yes,No,com.twitter.android
1098,2022/07/24,Clock,80,1,Yes,No,com.sec.android.app.clockpackage
1099,2022/07/24,One UI Home,971,127,No,Yes,com.sec.android.app.launcher
1100,2022/07/24,YouTube Vanced,3214,13,Yes,No,com.vanced.android.youtube
1101,2022/07/24,Phone,60,10,Yes,No,com.samsung.android.dialer
1102,2022/07/24,Pikashow,60,1,Yes,No,com.offshore.pikachu
1103,2022/07/24,Google Play Store,39,5,Yes,No,com.android.vending
1104,2022/07/24,WhatsApp,730,20,Yes,No,com.whatsapp
1105,2022/07/24,MyJio,1,1,Yes,No,com.jio.myjio
1106,2022/07/24,FanCode,1538,4,Yes,No,com.dream11sportsguru
1107,2022/07/24,Xodo Docs,164,5,Yes,No,com.xodo.pdf.reader
1108,2022/07/24,Telegram,65,3,Yes,No,org.telegram.messenger
1109,2022/07/24,Call,231,11,Yes,No,com.samsung.android.incallui
1110,2022/07/24,WAMR,14,1,Yes,No,com.drilens.wamr
1111,2022/07/24,Camera,8,1,Yes,No,com.sec.android.app.camera
1112,2022/07/24,PrepLadder,39,1,Yes,No,com.prepladder.learningapp
1113,2022/07/24,Sunrise,17,2,Yes,No,mobi.lockdown.sunrise
1114,2022/07/24,Finder,41,7,Yes,No,com.samsung.android.app.galaxyfinder
1115,2022/07/24,Maps,192,1,Yes,No,com.google.android.apps.maps
1116,2022/07/24,Google,36,6,Yes,No,com.google.android.googlequicksearchbox
1117,2022/07/24,Chrome,4939,32,Yes,No,com.android.chrome
1118,2022/07/24,Truecaller,6,3,Yes,No,com.truecaller
1119,2022/07/24,Paytm,55,2,Yes,No,net.one97.paytm
1120,2022/07/25,Galaxy Store,6,1,Yes,No,com.sec.android.app.samsungapps
1121,2022/07/25,Settings,64,8,Yes,No,com.android.settings
1122,2022/07/25,Keep notes,211,5,Yes,No,com.google.android.keep
1123,2022/07/25,Gmail,140,10,Yes,No,com.google.android.gm
1124,2022/07/25,Android System,5,2,No,Yes,android
1125,2022/07/25,Truecaller,1,1,Yes,No,com.truecaller
1126,2022/07/25,One UI Home,1378,136,No,Yes,com.sec.android.app.launcher
1127,2022/07/25,Chrome,3266,29,Yes,No,com.android.chrome
1128,2022/07/25,GPay,502,9,Yes,No,com.google.android.apps.nbu.paisa.user
1129,2022/07/25,YourHour,29,1,Yes,No,com.mindefy.phoneaddiction.mobilepe
1130,2022/07/25,Cricbuzz,1057,13,Yes,No,com.cricbuzz.android
1131,2022/07/25,Twitter,2800,25,Yes,No,com.twitter.android
1132,2022/07/25,AccuBattery,41,3,Yes,No,com.digibites.accubattery
1133,2022/07/25,LinkedIn,1153,6,Yes,No,com.linkedin.android
1134,2022/07/25,Clock,58,4,Yes,No,com.sec.android.app.clockpackage
1135,2022/07/25,Phone,56,9,Yes,No,com.samsung.android.dialer
1136,2022/07/25,Google Play Store,56,2,Yes,No,com.android.vending
1137,2022/07/25,Gallery,103,7,Yes,No,com.sec.android.gallery3d
1138,2022/07/25,WhatsApp,800,18,Yes,No,com.whatsapp
1139,2022/07/25,YouTube Vanced,4566,9,Yes,No,com.vanced.android.youtube
1140,2022/07/25,Settings Suggestions,3,1,No,Yes,com.android.settings.intelligence
1141,2022/07/25,FanCode,684,3,Yes,No,com.dream11sportsguru
1142,2022/07/25,Telegram,15,1,Yes,No,org.telegram.messenger
1143,2022/07/25,Call,381,12,Yes,No,com.samsung.android.incallui
1144,2022/07/25,Gboard,0,2,Yes,No,com.google.android.inputmethod.latin
1145,2022/07/25,Google,127,13,Yes,No,com.google.android.googlequicksearchbox
1146,2022/07/25,StepSetGo,253,2,Yes,No,com.pepkit.ssg
1147,2022/07/25,Files,2,1,No,Yes,com.google.android.documentsui
1148,2022/07/25,Camera,143,4,Yes,No,com.sec.android.app.camera
1149,2022/07/25,Xodo Docs,153,5,Yes,No,com.xodo.pdf.reader
1150,2022/07/25,My Files,20,2,Yes,No,com.sec.android.app.myfiles
1151,2022/07/25,Finder,39,6,Yes,No,com.samsung.android.app.galaxyfinder
1152,2022/07/25,Translate,34,1,Yes,No,com.google.android.apps.translate
1153,2022/07/25,Permission controller,2,2,No,Yes,com.google.android.permissioncontroller
1154,2022/07/25,Photo Editor,328,3,No,Yes,com.sec.android.mimage.photoretouching
1155,2022/07/26,Settings,159,18,Yes,No,com.android.settings
1156,2022/07/27,Paytm,47,3,Yes,No,net.one97.paytm
1157,2022/07/27,Settings,57,5,Yes,No,com.android.settings
1158,2022/07/27,One UI Home,693,156,No,Yes,com.sec.android.app.launcher
1159,2022/07/26,One UI Home,656,102,No,Yes,com.sec.android.app.launcher
1160,2022/07/26,Chrome,3237,22,Yes,No,com.android.chrome
1161,2022/07/26,YourHour,18,3,Yes,No,com.mindefy.phoneaddiction.mobilepe
1162,2022/07/26,Relevel,29,1,Yes,No,com.relevel
1163,2022/07/27,Chrome,1709,21,Yes,No,com.android.chrome
